player_id,game_date,stat,line,direction,predicted_prob,hit
"(203497, '2024-25')",2025-03-14,REBOUNDS,10,over,0.5739,1
"(203497, '2024-25')",2025-03-14,ASSISTS,2,under,0.3812,1
"(203497, '2024-25')",2025-03-14,PRA,25,under,0.5205,0
"(1628978, '2024-25')",2025-03-14,POINTS,14,under,0.4397,0
"(1628978, '2024-25')",2025-03-14,REBOUNDS,4,under,0.341,1
"(1628978, '2024-25')",2025-03-14,ASSISTS,4,under,0.3894,0
"(1628978, '2024-25')",2025-03-14,PRA,22,under,0.4667,0
"(1629675, '2024-25')",2025-03-14,POINTS,16,under,0.4764,1
"(1629675, '2024-25')",2025-03-14,REBOUNDS,8,over,0.4576,0
"(1629675, '2024-25')",2025-03-14,ASSISTS,3,under,0.4653,0
"(1629675, '2024-25')",2025-03-14,PRA,27,under,0.5439,1
"(1630162, '2024-25')",2025-03-14,POINTS,28,over,0.4728,1
"(1630162, '2024-25')",2025-03-14,REBOUNDS,6,over,0.5781,0
"(1630162, '2024-25')",2025-03-14,ASSISTS,5,over,0.5378,1
"(1630162, '2024-25')",2025-03-14,PRA,39,over,0.4956,0
"(1629640, '2024-25')",2025-03-14,POINTS,14,over,0.5769,0
"(1629640, '2024-25')",2025-03-14,REBOUNDS,4,over,0.7452,1
"(1629640, '2024-25')",2025-03-14,ASSISTS,2,under,0.4144,0
"(1629640, '2024-25')",2025-03-14,PRA,20,under,0.461,0
"(1631103, '2024-25')",2025-03-14,POINTS,2,under,0.3782,0
"(1631103, '2024-25')",2025-03-14,REBOUNDS,1,under,0.4339,1
"(1631103, '2024-25')",2025-03-14,PRA,3,over,0.603,1
"(1629610, '2024-25')",2025-03-14,POINTS,6,under,0.4704,0
"(1629610, '2024-25')",2025-03-14,REBOUNDS,2,under,0.3609,1
"(1629610, '2024-25')",2025-03-14,ASSISTS,1,under,0.3655,0
"(1629610, '2024-25')",2025-03-14,PRA,9,under,0.4486,0
"(1631109, '2024-25')",2025-03-14,POINTS,17,over,0.5329,0
"(1631109, '2024-25')",2025-03-14,REBOUNDS,11,under,0.4674,1
"(1631109, '2024-25')",2025-03-14,ASSISTS,2,under,0.3328,0
"(1631109, '2024-25')",2025-03-14,PRA,30,over,0.4939,0
"(1631111, '2024-25')",2025-03-14,POINTS,4,under,0.4691,1
"(1631111, '2024-25')",2025-03-14,REBOUNDS,2,under,0.3718,1
"(1631111, '2024-25')",2025-03-14,ASSISTS,1,over,0.6229,1
"(1631111, '2024-25')",2025-03-14,PRA,7,over,0.5188,0
"(1641733, '2024-25')",2025-03-14,POINTS,10,over,0.5404,1
"(1641733, '2024-25')",2025-03-14,REBOUNDS,2,under,0.3379,0
"(1641733, '2024-25')",2025-03-14,ASSISTS,2,under,0.2784,0
"(1641733, '2024-25')",2025-03-14,PRA,15,over,0.5218,1
"(203552, '2024-25')",2025-03-14,POINTS,6,over,0.5368,0
"(203552, '2024-25')",2025-03-14,REBOUNDS,2,under,0.3744,0
"(203552, '2024-25')",2025-03-14,ASSISTS,1,over,0.5991,1
"(203552, '2024-25')",2025-03-14,PRA,9,under,0.4808,0
"(1630182, '2024-25')",2025-03-14,POINTS,6,under,0.4593,0
"(1630182, '2024-25')",2025-03-14,REBOUNDS,3,under,0.4329,1
"(1630182, '2024-25')",2025-03-14,ASSISTS,2,over,0.5494,1
"(1630182, '2024-25')",2025-03-14,PRA,11,over,0.5182,1
"(1631217, '2024-25')",2025-03-14,POINTS,7,under,0.506,1
"(1631217, '2024-25')",2025-03-14,REBOUNDS,6,over,0.5375,0
"(1631217, '2024-25')",2025-03-14,ASSISTS,1,under,0.3731,1
"(1631217, '2024-25')",2025-03-14,PRA,14,over,0.5125,0
"(1630577, '2024-25')",2025-03-14,POINTS,8,over,0.5215,1
"(1630577, '2024-25')",2025-03-14,REBOUNDS,3,over,0.6159,1
"(1630577, '2024-25')",2025-03-14,ASSISTS,1,over,0.7018,1
"(1630577, '2024-25')",2025-03-14,PRA,12,under,0.4699,0
"(1631110, '2024-25')",2025-03-14,POINTS,10,over,0.5723,1
"(1631110, '2024-25')",2025-03-14,REBOUNDS,6,under,0.413,1
"(1631110, '2024-25')",2025-03-14,ASSISTS,2,under,0.244,0
"(1631110, '2024-25')",2025-03-14,PRA,19,over,0.5215,1
"(1642264, '2024-25')",2025-03-14,POINTS,16,under,0.4804,0
"(1642264, '2024-25')",2025-03-14,REBOUNDS,4,under,0.3997,1
"(1642264, '2024-25')",2025-03-14,ASSISTS,3,over,0.7185,0
"(1642264, '2024-25')",2025-03-14,PRA,23,under,0.4734,0
"(202687, '2024-25')",2025-03-14,POINTS,6,under,0.4477,1
"(202687, '2024-25')",2025-03-14,REBOUNDS,6,under,0.4817,1
"(202687, '2024-25')",2025-03-14,ASSISTS,1,under,0.3257,0
"(202687, '2024-25')",2025-03-14,PRA,12,under,0.4266,1
"(1630170, '2024-25')",2025-03-14,POINTS,16,under,0.4702,0
"(1630170, '2024-25')",2025-03-14,REBOUNDS,4,over,0.6069,0
"(1630170, '2024-25')",2025-03-14,ASSISTS,3,under,0.4033,0
"(1630170, '2024-25')",2025-03-14,PRA,23,under,0.4693,0
"(1628970, '2024-25')",2025-03-14,POINTS,25,over,0.5002,0
"(1628970, '2024-25')",2025-03-14,REBOUNDS,8,over,0.6206,0
"(1628970, '2024-25')",2025-03-14,ASSISTS,4,over,0.565,1
"(1628970, '2024-25')",2025-03-14,PRA,37,under,0.4711,1
"(1630163, '2024-25')",2025-03-14,POINTS,22,under,0.5003,0
"(1630163, '2024-25')",2025-03-14,REBOUNDS,5,under,0.4427,1
"(1630163, '2024-25')",2025-03-14,ASSISTS,7,over,0.5853,1
"(1630163, '2024-25')",2025-03-14,PRA,34,under,0.5004,0
"(101108, '2024-25')",2025-03-14,POINTS,8,over,0.5655,0
"(101108, '2024-25')",2025-03-14,REBOUNDS,3,under,0.4497,1
"(101108, '2024-25')",2025-03-14,ASSISTS,8,over,0.5786,0
"(101108, '2024-25')",2025-03-14,PRA,18,under,0.4335,1
"(1631104, '2024-25')",2025-03-14,POINTS,2,under,0.388,0
"(1631104, '2024-25')",2025-03-14,ASSISTS,2,under,0.4801,0
"(1631104, '2024-25')",2025-03-14,PRA,4,under,0.4248,0
"(203084, '2024-25')",2025-03-14,POINTS,12,under,0.4259,1
"(203084, '2024-25')",2025-03-14,REBOUNDS,4,under,0.4651,1
"(203084, '2024-25')",2025-03-14,ASSISTS,1,under,0.2457,0
"(203084, '2024-25')",2025-03-14,PRA,17,under,0.4572,1
"(1630572, '2024-25')",2025-03-14,POINTS,5,over,0.4817,1
"(1630572, '2024-25')",2025-03-14,REBOUNDS,2,over,0.6191,1
"(1630572, '2024-25')",2025-03-14,ASSISTS,1,over,0.5218,1
"(1630572, '2024-25')",2025-03-14,PRA,7,under,0.4439,0
"(203994, '2024-25')",2025-03-14,POINTS,7,over,0.547,1
"(203994, '2024-25')",2025-03-14,REBOUNDS,8,under,0.5441,1
"(203994, '2024-25')",2025-03-14,ASSISTS,3,under,0.4964,1
"(203994, '2024-25')",2025-03-14,PRA,18,over,0.4913,1
"(1629162, '2024-25')",2025-03-14,POINTS,2,over,0.6021,1
"(1629162, '2024-25')",2025-03-14,ASSISTS,1,over,0.6371,1
"(1629162, '2024-25')",2025-03-14,PRA,3,over,0.5838,1
"(1629008, '2024-25')",2025-03-14,POINTS,18,over,0.52,0
"(1629008, '2024-25')",2025-03-14,REBOUNDS,8,over,0.5273,0
"(1629008, '2024-25')",2025-03-14,ASSISTS,2,under,0.4083,0
"(1629008, '2024-25')",2025-03-14,PRA,28,over,0.4946,0
"(1630192, '2024-25')",2025-03-14,POINTS,4,under,0.4242,0
"(1630192, '2024-25')",2025-03-14,REBOUNDS,2,over,0.7024,1
"(1630192, '2024-25')",2025-03-14,PRA,7,under,0.4643,0
"(1631212, '2024-25')",2025-03-14,POINTS,7,over,0.5185,0
"(1631212, '2024-25')",2025-03-14,REBOUNDS,3,under,0.4188,1
"(1631212, '2024-25')",2025-03-14,ASSISTS,1,under,0.2868,0
"(1631212, '2024-25')",2025-03-14,PRA,11,under,0.4736,1
"(203458, '2024-25')",2025-03-14,POINTS,1,over,0.6388,1
"(203458, '2024-25')",2025-03-14,REBOUNDS,2,under,0.4408,0
"(203458, '2024-25')",2025-03-14,ASSISTS,1,under,0.4134,0
"(203458, '2024-25')",2025-03-14,PRA,4,over,0.545,1
"(1630692, '2024-25')",2025-03-14,POINTS,6,over,0.5405,1
"(1630692, '2024-25')",2025-03-14,REBOUNDS,4,over,0.5803,1
"(1630692, '2024-25')",2025-03-14,ASSISTS,1,under,0.3534,0
"(1630692, '2024-25')",2025-03-14,PRA,12,over,0.5081,1
"(1642261, '2024-25')",2025-03-14,POINTS,10,under,0.4849,0
"(1642261, '2024-25')",2025-03-14,REBOUNDS,3,under,0.3845,1
"(1642261, '2024-25')",2025-03-14,ASSISTS,1,over,0.6144,1
"(1642261, '2024-25')",2025-03-14,PRA,14,under,0.4831,0
"(201566, '2024-25')",2025-03-14,POINTS,13,over,0.5607,1
"(201566, '2024-25')",2025-03-14,REBOUNDS,5,over,0.5303,1
"(201566, '2024-25')",2025-03-14,ASSISTS,5,under,0.4221,0
"(201566, '2024-25')",2025-03-14,PRA,23,under,0.4763,0
"(203999, '2024-25')",2025-03-14,POINTS,28,over,0.4429,1
"(203999, '2024-25')",2025-03-14,REBOUNDS,13,over,0.5432,0
"(203999, '2024-25')",2025-03-14,ASSISTS,10,under,0.4373,1
"(203999, '2024-25')",2025-03-14,PRA,52,under,0.5812,1
"(1627750, '2024-25')",2025-03-14,POINTS,23,over,0.4999,1
"(1627750, '2024-25')",2025-03-14,REBOUNDS,3,over,0.6862,1
"(1627750, '2024-25')",2025-03-14,ASSISTS,6,under,0.3161,1
"(1627750, '2024-25')",2025-03-14,PRA,33,under,0.5002,0
"(202693, '2024-25')",2025-03-14,POINTS,3,under,0.4696,0
"(202693, '2024-25')",2025-03-14,REBOUNDS,1,over,0.593,1
"(202693, '2024-25')",2025-03-14,ASSISTS,1,over,0.6022,1
"(202693, '2024-25')",2025-03-14,PRA,4,under,0.3299,0
"(1629020, '2024-25')",2025-03-14,POINTS,5,under,0.5148,0
"(1629020, '2024-25')",2025-03-14,REBOUNDS,5,under,0.3936,0
"(1629020, '2024-25')",2025-03-14,ASSISTS,1,over,0.6837,1
"(1629020, '2024-25')",2025-03-14,PRA,11,under,0.4374,0
"(1629003, '2024-25')",2025-03-14,POINTS,4,over,0.5541,1
"(1629003, '2024-25')",2025-03-14,REBOUNDS,2,under,0.4692,0
"(1629003, '2024-25')",2025-03-14,ASSISTS,1,under,0.2734,0
"(1629003, '2024-25')",2025-03-14,PRA,7,over,0.5506,1
"(203932, '2024-25')",2025-03-14,POINTS,13,over,0.5403,1
"(203932, '2024-25')",2025-03-14,REBOUNDS,4,under,0.3977,0
"(203932, '2024-25')",2025-03-14,ASSISTS,3,over,0.5945,1
"(203932, '2024-25')",2025-03-14,PRA,21,over,0.4986,1
"(1629618, '2024-25')",2025-03-14,POINTS,4,over,0.5757,0
"(1629618, '2024-25')",2025-03-14,REBOUNDS,1,under,0.292,1
"(1629618, '2024-25')",2025-03-14,ASSISTS,2,over,0.5893,0
"(1629618, '2024-25')",2025-03-14,PRA,7,over,0.5433,0
"(1631128, '2024-25')",2025-03-14,POINTS,16,under,0.449,0
"(1631128, '2024-25')",2025-03-14,REBOUNDS,5,under,0.3904,0
"(1631128, '2024-25')",2025-03-14,ASSISTS,3,over,0.5863,1
"(1631128, '2024-25')",2025-03-14,PRA,25,under,0.5008,0
"(1629629, '2024-25')",2025-03-14,POINTS,3,under,0.4761,1
"(1629629, '2024-25')",2025-03-14,REBOUNDS,2,under,0.4689,1
"(1629629, '2024-25')",2025-03-14,ASSISTS,1,under,0.4577,1
"(1629629, '2024-25')",2025-03-14,PRA,5,over,0.5843,0
"(1630559, '2024-25')",2025-03-14,POINTS,19,under,0.4686,0
"(1630559, '2024-25')",2025-03-14,REBOUNDS,5,under,0.4956,0
"(1630559, '2024-25')",2025-03-14,ASSISTS,5,under,0.3943,0
"(1630559, '2024-25')",2025-03-14,PRA,29,over,0.5274,1
"(1631132, '2024-25')",2025-03-14,POINTS,2,over,0.6435,1
"(1631132, '2024-25')",2025-03-14,REBOUNDS,2,under,0.4175,0
"(1631132, '2024-25')",2025-03-14,ASSISTS,1,over,0.5075,1
"(1631132, '2024-25')",2025-03-14,PRA,5,under,0.4564,0
"(1642355, '2024-25')",2025-03-14,POINTS,2,under,0.4197,0
"(1642355, '2024-25')",2025-03-14,REBOUNDS,1,under,0.4989,0
"(1642355, '2024-25')",2025-03-14,PRA,3,under,0.4667,0
"(1642262, '2024-25')",2025-03-14,POINTS,6,over,0.5252,1
"(1642262, '2024-25')",2025-03-14,REBOUNDS,3,under,0.4725,0
"(1642262, '2024-25')",2025-03-14,ASSISTS,1,under,0.3196,1
"(1642262, '2024-25')",2025-03-14,PRA,10,under,0.4903,0
"(1642268, '2024-25')",2025-03-14,POINTS,10,over,0.5757,1
"(1642268, '2024-25')",2025-03-14,REBOUNDS,3,over,0.7086,1
"(1642268, '2024-25')",2025-03-14,ASSISTS,7,under,0.4454,0
"(1642268, '2024-25')",2025-03-14,PRA,20,over,0.5647,1
"(1630658, '2024-25')",2025-03-14,POINTS,3,under,0.414,0
"(1630658, '2024-25')",2025-03-14,REBOUNDS,4,under,0.522,0
"(1630658, '2024-25')",2025-03-14,ASSISTS,1,over,0.5609,1
"(1630658, '2024-25')",2025-03-14,PRA,8,under,0.4785,0
"(1642419, '2024-25')",2025-03-14,POINTS,6,over,0.5577,1
"(1642419, '2024-25')",2025-03-14,REBOUNDS,3,over,0.5022,1
"(1642419, '2024-25')",2025-03-14,ASSISTS,1,over,0.5439,0
"(1642419, '2024-25')",2025-03-14,PRA,9,under,0.4411,0
"(1630193, '2024-25')",2025-03-14,POINTS,18,over,0.5994,1
"(1630193, '2024-25')",2025-03-14,REBOUNDS,4,under,0.4599,0
"(1630193, '2024-25')",2025-03-14,ASSISTS,5,over,0.6624,1
"(1630193, '2024-25')",2025-03-14,PRA,27,over,0.593,1
"(1631115, '2024-25')",2025-03-14,POINTS,8,under,0.5059,0
"(1631115, '2024-25')",2025-03-14,REBOUNDS,6,over,0.5347,1
"(1631115, '2024-25')",2025-03-14,ASSISTS,2,under,0.4103,0
"(1631115, '2024-25')",2025-03-14,PRA,15,over,0.5322,1
"(1628374, '2024-25')",2025-03-14,POINTS,18,over,0.5605,0
"(1628374, '2024-25')",2025-03-14,REBOUNDS,6,under,0.4496,1
"(1628374, '2024-25')",2025-03-14,ASSISTS,1,over,0.6284,0
"(1628374, '2024-25')",2025-03-14,PRA,25,over,0.5489,0
"(1630531, '2024-25')",2025-03-14,POINTS,3,under,0.4872,0
"(1630531, '2024-25')",2025-03-14,REBOUNDS,1,under,0.3505,0
"(1630531, '2024-25')",2025-03-14,ASSISTS,1,under,0.385,0
"(1630531, '2024-25')",2025-03-14,PRA,4,under,0.4188,0
"(1630548, '2024-25')",2025-03-14,POINTS,9,under,0.5399,0
"(1630548, '2024-25')",2025-03-14,REBOUNDS,3,over,0.6291,1
"(1630548, '2024-25')",2025-03-14,ASSISTS,1,over,0.5889,1
"(1630548, '2024-25')",2025-03-14,PRA,13,over,0.5145,1
"(1641729, '2024-25')",2025-03-14,POINTS,11,over,0.531,1
"(1641729, '2024-25')",2025-03-14,REBOUNDS,3,under,0.4195,1
"(1641729, '2024-25')",2025-03-14,ASSISTS,2,under,0.4658,1
"(1641729, '2024-25')",2025-03-14,PRA,16,under,0.4947,1
"(1629628, '2024-25')",2025-03-14,POINTS,21,over,0.4427,0
"(1629628, '2024-25')",2025-03-14,REBOUNDS,7,over,0.4865,0
"(1629628, '2024-25')",2025-03-14,ASSISTS,6,over,0.5501,0
"(1629628, '2024-25')",2025-03-14,PRA,33,under,0.4882,1
"(1630567, '2024-25')",2025-03-14,POINTS,19,under,0.4458,0
"(1630567, '2024-25')",2025-03-14,REBOUNDS,8,under,0.4467,0
"(1630567, '2024-25')",2025-03-14,ASSISTS,5,under,0.3326,1
"(1630567, '2024-25')",2025-03-14,PRA,32,under,0.475,0
"(1630639, '2024-25')",2025-03-14,POINTS,10,over,0.4768,1
"(1630639, '2024-25')",2025-03-14,REBOUNDS,3,over,0.5139,1
"(1630639, '2024-25')",2025-03-14,ASSISTS,1,under,0.4293,1
"(1630639, '2024-25')",2025-03-14,PRA,14,over,0.5239,1
"(1642347, '2024-25')",2025-03-14,POINTS,7,under,0.4224,0
"(1642347, '2024-25')",2025-03-14,REBOUNDS,2,under,0.4667,0
"(1642347, '2024-25')",2025-03-14,ASSISTS,4,over,0.6519,1
"(1642347, '2024-25')",2025-03-14,PRA,13,under,0.4279,0
"(1630231, '2024-25')",2025-03-14,POINTS,7,over,0.514,0
"(1630231, '2024-25')",2025-03-14,REBOUNDS,3,under,0.3381,1
"(1630231, '2024-25')",2025-03-14,ASSISTS,1,over,0.6244,1
"(1630231, '2024-25')",2025-03-14,PRA,11,under,0.4831,1
"(1642271, '2024-25')",2025-03-14,POINTS,12,under,0.4388,0
"(1642271, '2024-25')",2025-03-14,REBOUNDS,6,over,0.6252,1
"(1642271, '2024-25')",2025-03-14,ASSISTS,2,under,0.3408,0
"(1642271, '2024-25')",2025-03-14,PRA,21,over,0.5261,1
"(203903, '2024-25')",2025-03-14,POINTS,17,under,0.4885,0
"(203903, '2024-25')",2025-03-14,REBOUNDS,3,under,0.397,1
"(203903, '2024-25')",2025-03-14,ASSISTS,4,over,0.5577,0
"(203903, '2024-25')",2025-03-14,PRA,24,under,0.4931,0
"(202066, '2024-25')",2025-03-14,POINTS,1,under,0.4102,0
"(202066, '2024-25')",2025-03-14,REBOUNDS,1,under,0.4365,0
"(202066, '2024-25')",2025-03-14,ASSISTS,1,under,0.3857,0
"(202066, '2024-25')",2025-03-14,PRA,3,under,0.4287,0
"(1629012, '2024-25')",2025-03-14,POINTS,18,under,0.4675,1
"(1629012, '2024-25')",2025-03-14,REBOUNDS,3,over,0.6179,0
"(1629012, '2024-25')",2025-03-14,ASSISTS,5,under,0.4954,1
"(1629012, '2024-25')",2025-03-14,PRA,26,over,0.5483,0
"(1631221, '2024-25')",2025-03-14,POINTS,3,over,0.6274,1
"(1631221, '2024-25')",2025-03-14,REBOUNDS,1,over,0.6778,1
"(1631221, '2024-25')",2025-03-14,ASSISTS,1,under,0.2833,0
"(1631221, '2024-25')",2025-03-14,PRA,6,over,0.5446,1
"(1642345, '2024-25')",2025-03-14,POINTS,3,under,0.4675,0
"(1642345, '2024-25')",2025-03-14,REBOUNDS,2,over,0.6349,1
"(1642345, '2024-25')",2025-03-14,ASSISTS,1,under,0.4144,0
"(1642345, '2024-25')",2025-03-14,PRA,6,over,0.5335,1
"(202685, '2024-25')",2025-03-14,POINTS,11,over,0.5275,0
"(202685, '2024-25')",2025-03-14,REBOUNDS,9,under,0.4162,1
"(202685, '2024-25')",2025-03-14,ASSISTS,2,under,0.3497,0
"(202685, '2024-25')",2025-03-14,PRA,22,under,0.4417,1
"(201142, '2024-25')",2025-03-14,POINTS,26,under,0.4047,1
"(201142, '2024-25')",2025-03-14,REBOUNDS,6,under,0.4231,1
"(201142, '2024-25')",2025-03-14,ASSISTS,4,under,0.3384,0
"(201142, '2024-25')",2025-03-14,PRA,37,under,0.4569,1
"(1626145, '2024-25')",2025-03-14,POINTS,9,under,0.4496,0
"(1626145, '2024-25')",2025-03-14,REBOUNDS,2,over,0.7035,1
"(1626145, '2024-25')",2025-03-14,ASSISTS,5,under,0.3598,1
"(1626145, '2024-25')",2025-03-14,PRA,16,over,0.5472,1
"(1626164, '2024-25')",2025-03-14,POINTS,25,over,0.5383,0
"(1626164, '2024-25')",2025-03-14,REBOUNDS,4,over,0.6273,1
"(1626164, '2024-25')",2025-03-14,ASSISTS,7,over,0.5912,1
"(1626164, '2024-25')",2025-03-14,PRA,37,under,0.4899,0
"(1642346, '2024-25')",2025-03-14,POINTS,3,under,0.3849,0
"(1642346, '2024-25')",2025-03-14,REBOUNDS,2,over,0.6715,1
"(1642346, '2024-25')",2025-03-14,PRA,6,under,0.4358,0
"(1627734, '2024-25')",2025-03-14,POINTS,17,under,0.4697,1
"(1627734, '2024-25')",2025-03-14,REBOUNDS,13,under,0.428,1
"(1627734, '2024-25')",2025-03-14,ASSISTS,6,over,0.5543,1
"(1627734, '2024-25')",2025-03-14,PRA,36,over,0.5363,0
"(1631102, '2024-25')",2025-03-14,POINTS,2,over,0.5701,0
"(1631102, '2024-25')",2025-03-14,REBOUNDS,1,over,0.6549,0
"(1631102, '2024-25')",2025-03-14,ASSISTS,1,over,0.6608,0
"(1631102, '2024-25')",2025-03-14,PRA,4,under,0.4365,1
"(201942, '2024-25')",2025-03-14,POINTS,23,under,0.4465,0
"(201942, '2024-25')",2025-03-14,REBOUNDS,4,over,0.6588,0
"(201942, '2024-25')",2025-03-14,ASSISTS,5,under,0.3585,1
"(201942, '2024-25')",2025-03-14,PRA,32,under,0.4565,1
"(203897, '2024-25')",2025-03-14,POINTS,23,under,0.4436,1
"(203897, '2024-25')",2025-03-14,REBOUNDS,4,over,0.6319,0
"(203897, '2024-25')",2025-03-14,ASSISTS,4,under,0.4057,1
"(203897, '2024-25')",2025-03-14,PRA,31,under,0.4442,1
"(1628370, '2024-25')",2025-03-14,POINTS,17,under,0.4816,0
"(1628370, '2024-25')",2025-03-14,REBOUNDS,4,under,0.4078,0
"(1628370, '2024-25')",2025-03-14,ASSISTS,6,under,0.3515,1
"(1628370, '2024-25')",2025-03-14,PRA,26,over,0.5613,1
"(1642269, '2024-25')",2025-03-14,POINTS,4,under,0.4041,1
"(1642269, '2024-25')",2025-03-14,REBOUNDS,2,over,0.6586,0
"(1642269, '2024-25')",2025-03-14,ASSISTS,1,under,0.3271,1
"(1642269, '2024-25')",2025-03-14,PRA,8,under,0.4934,1
"(1631099, '2024-25')",2025-03-14,POINTS,13,over,0.5374,1
"(1631099, '2024-25')",2025-03-14,REBOUNDS,6,over,0.5648,1
"(1631099, '2024-25')",2025-03-14,ASSISTS,1,under,0.2456,0
"(1631099, '2024-25')",2025-03-14,PRA,20,over,0.5507,1
"(1631222, '2024-25')",2025-03-14,POINTS,6,over,0.5354,0
"(1631222, '2024-25')",2025-03-14,REBOUNDS,4,under,0.5255,1
"(1631222, '2024-25')",2025-03-14,ASSISTS,2,over,0.5558,0
"(1631222, '2024-25')",2025-03-14,PRA,11,over,0.571,0
"(203078, '2024-25')",2025-03-14,POINTS,18,over,0.4936,0
"(203078, '2024-25')",2025-03-14,REBOUNDS,3,over,0.6445,1
"(203078, '2024-25')",2025-03-14,ASSISTS,4,over,0.6039,0
"(203078, '2024-25')",2025-03-14,PRA,25,over,0.5453,0
"(1629626, '2024-25')",2025-03-14,POINTS,9,over,0.5781,0
"(1629626, '2024-25')",2025-03-14,REBOUNDS,4,over,0.6077,0
"(1629626, '2024-25')",2025-03-14,ASSISTS,1,over,0.621,0
"(1629626, '2024-25')",2025-03-14,PRA,14,under,0.4964,1
"(203486, '2024-25')",2025-03-14,POINTS,7,under,0.5188,1
"(203486, '2024-25')",2025-03-14,REBOUNDS,7,over,0.467,0
"(203486, '2024-25')",2025-03-14,ASSISTS,2,under,0.4339,1
"(203486, '2024-25')",2025-03-14,PRA,15,over,0.539,0
"(1626220, '2024-25')",2025-03-14,POINTS,9,over,0.5273,1
"(1626220, '2024-25')",2025-03-14,REBOUNDS,4,over,0.6445,0
"(1626220, '2024-25')",2025-03-14,ASSISTS,3,under,0.4581,1
"(1626220, '2024-25')",2025-03-14,PRA,16,under,0.4663,1
"(1628365, '2024-25')",2025-03-14,POINTS,2,over,0.5963,0
"(1628365, '2024-25')",2025-03-14,REBOUNDS,1,over,0.527,0
"(1628365, '2024-25')",2025-03-14,ASSISTS,1,over,0.6015,0
"(1628365, '2024-25')",2025-03-14,PRA,4,over,0.5498,0
"(1631165, '2024-25')",2025-03-14,POINTS,9,over,0.5643,0
"(1631165, '2024-25')",2025-03-14,REBOUNDS,3,over,0.5217,0
"(1631165, '2024-25')",2025-03-14,ASSISTS,2,under,0.4677,1
"(1631165, '2024-25')",2025-03-14,PRA,14,over,0.5117,0
"(1642403, '2024-25')",2025-03-14,POINTS,4,over,0.554,0
"(1642403, '2024-25')",2025-03-14,REBOUNDS,2,over,0.5099,0
"(1642403, '2024-25')",2025-03-14,PRA,6,over,0.5516,0
"(1630202, '2024-25')",2025-03-15,POINTS,14,under,0.4969,0
"(1630202, '2024-25')",2025-03-15,REBOUNDS,4,under,0.5038,0
"(1630202, '2024-25')",2025-03-15,ASSISTS,3,over,0.6021,1
"(1630202, '2024-25')",2025-03-15,PRA,20,under,0.4814,0
"(1631248, '2024-25')",2025-03-15,POINTS,2,under,0.4792,0
"(1631248, '2024-25')",2025-03-15,REBOUNDS,1,over,0.7246,0
"(1631248, '2024-25')",2025-03-15,ASSISTS,1,under,0.4383,0
"(1631248, '2024-25')",2025-03-15,PRA,4,over,0.5429,1
"(1630592, '2024-25')",2025-03-15,POINTS,8,under,0.4405,0
"(1630592, '2024-25')",2025-03-15,REBOUNDS,3,over,0.5664,0
"(1630592, '2024-25')",2025-03-15,ASSISTS,1,under,0.2471,0
"(1630592, '2024-25')",2025-03-15,PRA,12,over,0.566,1
"(201950, '2024-25')",2025-03-15,POINTS,10,over,0.5441,1
"(201950, '2024-25')",2025-03-15,REBOUNDS,4,under,0.3572,0
"(201950, '2024-25')",2025-03-15,ASSISTS,3,under,0.372,0
"(201950, '2024-25')",2025-03-15,PRA,18,over,0.4963,1
"(204001, '2024-25')",2025-03-15,POINTS,19,under,0.5097,0
"(204001, '2024-25')",2025-03-15,REBOUNDS,7,under,0.523,1
"(204001, '2024-25')",2025-03-15,ASSISTS,2,over,0.6526,0
"(204001, '2024-25')",2025-03-15,PRA,27,over,0.5347,0
"(1628436, '2024-25')",2025-03-15,POINTS,6,under,0.4892,0
"(1628436, '2024-25')",2025-03-15,REBOUNDS,5,over,0.5771,1
"(1628436, '2024-25')",2025-03-15,ASSISTS,2,under,0.4343,1
"(1628436, '2024-25')",2025-03-15,PRA,12,under,0.4437,0
"(1630533, '2024-25')",2025-03-15,POINTS,11,under,0.5264,0
"(1630533, '2024-25')",2025-03-15,REBOUNDS,5,under,0.4646,0
"(1630533, '2024-25')",2025-03-15,ASSISTS,1,over,0.7239,1
"(1630533, '2024-25')",2025-03-15,PRA,17,under,0.4887,0
"(1641721, '2024-25')",2025-03-15,POINTS,1,under,0.4555,0
"(1641721, '2024-25')",2025-03-15,REBOUNDS,1,over,0.5874,1
"(1641721, '2024-25')",2025-03-15,PRA,2,under,0.4354,0
"(1629661, '2024-25')",2025-03-15,POINTS,18,over,0.5502,1
"(1629661, '2024-25')",2025-03-15,REBOUNDS,4,under,0.276,0
"(1629661, '2024-25')",2025-03-15,ASSISTS,3,over,0.6344,1
"(1629661, '2024-25')",2025-03-15,PRA,26,over,0.488,1
"(1628369, '2024-25')",2025-03-15,POINTS,28,over,0.5337,0
"(1628369, '2024-25')",2025-03-15,REBOUNDS,9,under,0.5312,1
"(1628369, '2024-25')",2025-03-15,ASSISTS,6,under,0.3735,0
"(1628369, '2024-25')",2025-03-15,PRA,43,under,0.4916,1
"(1631213, '2024-25')",2025-03-15,POINTS,9,over,0.5326,0
"(1631213, '2024-25')",2025-03-15,REBOUNDS,3,under,0.3114,1
"(1631213, '2024-25')",2025-03-15,ASSISTS,2,under,0.4878,0
"(1631213, '2024-25')",2025-03-15,PRA,14,under,0.4596,1
"(1627759, '2024-25')",2025-03-15,POINTS,23,over,0.4606,0
"(1627759, '2024-25')",2025-03-15,REBOUNDS,6,under,0.3829,0
